dataset,method,family,view,seed,n_shadows,n_eval_shadows,task_k,elapsed,ablation,auc,tpr1,tpr01,n_targets,n_pos,n_neg,cp_lo,cp_hi,tpr01_cp_lo,tpr01_cp_hi
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,5,trajectory,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,6,trajectory,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,0,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,1,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,2,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,3,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,4,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,5,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,0,6,last_round,0.8444753783708779,0.23507680342212717,0.09566400933307408,50,5143,5107,0.2235432902770446,0.24691171635453352,0.08775935527631518,0.10403088190843439
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,0,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,1,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,2,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,3,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,4,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,5,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,1,6,last_round,0.8601845250616559,0.2730127576054956,0.14582924435721295,50,5095,5155,0.26081451295504343,0.28547155074497754,0.1362450021172051,0.15582113490112262
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,0,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,1,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,2,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,3,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,4,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,5,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,2,6,last_round,0.8519074575549339,0.26128266033254155,0.11520190023752969,50,5052,5198,0.24920973805801558,0.27363198009388634,0.10652334696479963,0.1243277667238461
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,0,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,1,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,2,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,3,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,4,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,5,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,3,6,last_round,0.8658409161863135,0.2802348336594912,0.1559686888454012,50,5110,5140,0.26795147315521634,0.29276968756948063,0.14612145448277666,0.16621059056934834
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,0,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,1,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,2,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,3,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,4,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,5,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
imagenet_r,m4_proto,F2,aggregate,0,1024,205,pooled,6,last_round,0.8556867432895489,0.2654901960784314,0.12509803921568627,200,20400,20600,0.2594396737626052,0.27160761356852514,0.12058737036416972,0.12971584102221928
